origin_time,horizon,threshold,window_type,mainshock_mag,mainshock_time,days_since_mainshock,n_train_events,forecast_probability_etas,forecast_probability_poisson,observed_binary,n_observed_in_horizon
2012-08-13T19:55:17.950000+00:00,7d,5.0,post_mainshock,5.2,2012-07-14T19:55:17.950000+00:00,30,1232,nan,0.0,1,1
2012-07-30T02:21:12.600000+00:00,7d,5.0,post_mainshock,5.7,2012-07-29T02:21:12.600000+00:00,1,1230,nan,0.0,0,0
2012-08-05T02:21:12.600000+00:00,7d,5.0,post_mainshock,5.7,2012-07-29T02:21:12.600000+00:00,7,1231,nan,0.0,0,0
2012-08-28T02:21:12.600000+00:00,7d,5.0,post_mainshock,5.7,2012-07-29T02:21:12.600000+00:00,30,1233,nan,0.0,0,0
2012-08-20T09:24:49.380000+00:00,7d,5.0,post_mainshock,5.11,2012-08-19T09:24:49.380000+00:00,1,1233,nan,0.0,0,0
2012-08-26T09:24:49.380000+00:00,7d,5.0,post_mainshock,5.11,2012-08-19T09:24:49.380000+00:00,7,1233,nan,0.0,0,0
2012-09-18T09:24:49.380000+00:00,7d,5.0,post_mainshock,5.11,2012-08-19T09:24:49.380000+00:00,30,1236,nan,0.0,0,0
2012-09-12T11:09:46.660000+00:00,7d,5.0,post_mainshock,5.11,2012-09-11T11:09:46.660000+00:00,1,1236,nan,0.0,0,0
2012-09-18T11:09:46.660000+00:00,7d,5.0,post_mainshock,5.11,2012-09-11T11:09:46.660000+00:00,7,1236,nan,0.0,0,0
2012-10-11T11:09:46.660000+00:00,7d,5.0,post_mainshock,5.11,2012-09-11T11:09:46.660000+00:00,30,1241,nan,0.0,0,0
2012-10-03T18:37:38.700000+00:00,7d,5.0,post_mainshock,5.45,2012-10-02T18:37:38.700000+00:00,1,1241,nan,0.0,0,0
2012-10-09T18:37:38.700000+00:00,7d,5.0,post_mainshock,5.45,2012-10-02T18:37:38.700000+00:00,7,1241,nan,0.0,0,0
2012-11-01T18:37:38.700000+00:00,7d,5.0,post_mainshock,5.45,2012-10-02T18:37:38.700000+00:00,30,1243,nan,0.0,0,0
2012-11-12T01:12:38.870000+00:00,7d,5.0,post_mainshock,6.8,2012-11-11T01:12:38.870000+00:00,1,1254,nan,0.0,1,1
2012-11-18T01:12:38.870000+00:00,7d,5.0,post_mainshock,6.8,2012-11-11T01:12:38.870000+00:00,7,1255,nan,0.0,1,1
2012-12-11T01:12:38.870000+00:00,7d,5.0,post_mainshock,6.8,2012-11-11T01:12:38.870000+00:00,30,1263,nan,0.0,1,1
2012-11-12T01:21:16.510000+00:00,7d,5.0,post_mainshock,5.195,2012-11-11T01:21:16.510000+00:00,1,1254,nan,0.0,1,1
2012-11-18T01:21:16.510000+00:00,7d,5.0,post_mainshock,5.195,2012-11-11T01:21:16.510000+00:00,7,1255,nan,0.0,1,1
2012-12-11T01:21:16.510000+00:00,7d,5.0,post_mainshock,5.195,2012-11-11T01:21:16.510000+00:00,30,1263,nan,0.0,1,1
2012-11-12T01:29:58.670000+00:00,7d,5.0,post_mainshock,5.11,2012-11-11T01:29:58.670000+00:00,1,1254,nan,0.0,1,1
2012-11-18T01:29:58.670000+00:00,7d,5.0,post_mainshock,5.11,2012-11-11T01:29:58.670000+00:00,7,1255,nan,0.0,1,1
2012-12-11T01:29:58.670000+00:00,7d,5.0,post_mainshock,5.11,2012-11-11T01:29:58.670000+00:00,30,1263,nan,0.0,1,1
2012-11-12T01:32:27.630000+00:00,7d,5.0,post_mainshock,5.195,2012-11-11T01:32:27.630000+00:00,1,1254,nan,0.0,1,1
2012-11-18T01:32:27.630000+00:00,7d,5.0,post_mainshock,5.195,2012-11-11T01:32:27.630000+00:00,7,1255,nan,0.0,1,1
2012-12-11T01:32:27.630000+00:00,7d,5.0,post_mainshock,5.195,2012-11-11T01:32:27.630000+00:00,30,1263,nan,0.0,1,1
2012-11-12T10:54:41.350000+00:00,7d,5.0,post_mainshock,5.8,2012-11-11T10:54:41.350000+00:00,1,1254,nan,0.0,1,1
2012-11-18T10:54:41.350000+00:00,7d,5.0,post_mainshock,5.8,2012-11-11T10:54:41.350000+00:00,7,1255,nan,0.0,1,1
2012-12-11T10:54:41.350000+00:00,7d,5.0,post_mainshock,5.8,2012-11-11T10:54:41.350000+00:00,30,1264,nan,0.0,1,1
2012-11-12T14:45:03.020000+00:00,7d,5.0,post_mainshock,5.11,2012-11-11T14:45:03.020000+00:00,1,1254,nan,0.0,1,1
2012-11-18T14:45:03.020000+00:00,7d,5.0,post_mainshock,5.11,2012-11-11T14:45:03.020000+00:00,7,1255,nan,0.0,1,1
2012-12-11T14:45:03.020000+00:00,7d,5.0,post_mainshock,5.11,2012-11-11T14:45:03.020000+00:00,30,1264,nan,0.0,1,1
2012-11-12T18:19:45.080000+00:00,7d,5.0,post_mainshock,5.5,2012-11-11T18:19:45.080000+00:00,1,1254,nan,0.0,1,2
2012-11-18T18:19:45.080000+00:00,7d,5.0,post_mainshock,5.5,2012-11-11T18:19:45.080000+00:00,7,1255,nan,0.0,1,1
2012-12-11T18:19:45.080000+00:00,7d,5.0,post_mainshock,5.5,2012-11-11T18:19:45.080000+00:00,30,1264,nan,0.0,1,1
2012-11-14T18:28:12.810000+00:00,7d,5.0,post_mainshock,5.28,2012-11-13T18:28:12.810000+00:00,1,1255,nan,0.0,1,1
2012-11-20T18:28:12.810000+00:00,7d,5.0,post_mainshock,5.28,2012-11-13T18:28:12.810000+00:00,7,1256,nan,0.0,0,0
2012-12-13T18:28:12.810000+00:00,7d,5.0,post_mainshock,5.28,2012-11-13T18:28:12.810000+00:00,30,1265,nan,0.0,1,2
2012-11-20T17:25:53.010000+00:00,7d,5.0,post_mainshock,5.195,2012-11-19T17:25:53.010000+00:00,1,1256,nan,0.0,0,0
2012-11-26T17:25:53.010000+00:00,7d,5.0,post_mainshock,5.195,2012-11-19T17:25:53.010000+00:00,7,1258,nan,0.0,1,1
2012-12-19T17:25:53.010000+00:00,7d,5.0,post_mainshock,5.195,2012-11-19T17:25:53.010000+00:00,30,1266,nan,0.0,1,3
2012-12-01T19:39:30.580000+00:00,7d,5.0,post_mainshock,5.025,2012-11-30T19:39:30.580000+00:00,1,1261,nan,0.0,0,0
2012-12-07T19:39:30.580000+00:00,7d,5.0,post_mainshock,5.025,2012-11-30T19:39:30.580000+00:00,7,1263,nan,0.0,1,1
2012-12-30T19:39:30.580000+00:00,7d,5.0,post_mainshock,5.025,2012-11-30T19:39:30.580000+00:00,30,1272,nan,0.0,0,0
2012-12-15T02:17:30.990000+00:00,7d,5.0,post_mainshock,5.025,2012-12-14T02:17:30.990000+00:00,1,1266,nan,0.0,1,1
2012-12-21T02:17:30.990000+00:00,7d,5.0,post_mainshock,5.025,2012-12-14T02:17:30.990000+00:00,7,1267,nan,0.0,1,2
2013-01-13T02:17:30.990000+00:00,7d,5.0,post_mainshock,5.025,2012-12-14T02:17:30.990000+00:00,30,1275,nan,0.0,1,1
2012-12-21T05:56:04.350000+00:00,7d,5.0,post_mainshock,5.025,2012-12-20T05:56:04.350000+00:00,1,1267,nan,0.0,1,2
2012-12-27T05:56:04.350000+00:00,7d,5.0,post_mainshock,5.025,2012-12-20T05:56:04.350000+00:00,7,1270,nan,0.0,0,0
2013-01-19T05:56:04.350000+00:00,7d,5.0,post_mainshock,5.025,2012-12-20T05:56:04.350000+00:00,30,1276,nan,0.0,0,0
2012-12-23T16:41:45.740000+00:00,7d,5.0,post_mainshock,5.5,2012-12-22T16:41:45.740000+00:00,1,1268,nan,0.0,1,1
2012-12-29T16:41:45.740000+00:00,7d,5.0,post_mainshock,5.5,2012-12-22T16:41:45.740000+00:00,7,1270,nan,0.0,0,0
2013-01-21T16:41:45.740000+00:00,7d,5.0,post_mainshock,5.5,2012-12-22T16:41:45.740000+00:00,30,1276,nan,0.0,0,0
2012-12-27T13:59:46.060000+00:00,7d,5.0,post_mainshock,5.195,2012-12-26T13:59:46.060000+00:00,1,1270,nan,0.0,0,0
2013-01-02T13:59:46.060000+00:00,7d,5.0,post_mainshock,5.195,2012-12-26T13:59:46.060000+00:00,7,1272,nan,0.0,1,1
2013-01-25T13:59:46.060000+00:00,7d,5.0,post_mainshock,5.195,2012-12-26T13:59:46.060000+00:00,30,1276,nan,0.0,0,0
2013-01-10T01:41:53.260000+00:00,7d,5.0,post_mainshock,5.8,2013-01-09T01:41:53.260000+00:00,1,1275,nan,0.0,1,1
2013-01-16T01:41:53.260000+00:00,7d,5.0,post_mainshock,5.8,2013-01-09T01:41:53.260000+00:00,7,1276,nan,0.0,0,0
2013-02-08T01:41:53.260000+00:00,7d,5.0,post_mainshock,5.8,2013-01-09T01:41:53.260000+00:00,30,1276,nan,0.0,0,0
2013-01-16T11:17:00.400000+00:00,7d,5.0,post_mainshock,5.025,2013-01-15T11:17:00.400000+00:00,1,1276,nan,0.0,0,0
2013-01-22T11:17:00.400000+00:00,7d,5.0,post_mainshock,5.025,2013-01-15T11:17:00.400000+00:00,7,1276,nan,0.0,0,0
2013-02-14T11:17:00.400000+00:00,7d,5.0,post_mainshock,5.025,2013-01-15T11:17:00.400000+00:00,30,1276,nan,0.0,0,0
2013-03-03T01:30:38.630000+00:00,7d,5.0,post_mainshock,5.2,2013-03-02T01:30:38.630000+00:00,1,1279,nan,0.0,0,0
2013-03-09T01:30:38.630000+00:00,7d,5.0,post_mainshock,5.2,2013-03-02T01:30:38.630000+00:00,7,1279,nan,0.0,0,0
2013-04-01T01:30:38.630000+00:00,7d,5.0,post_mainshock,5.2,2013-03-02T01:30:38.630000+00:00,30,1280,nan,0.0,0,0
2013-03-31T20:04:45.850000+00:00,7d,5.0,post_mainshock,5.11,2013-03-30T20:04:45.850000+00:00,1,1280,nan,0.0,0,0
2013-04-06T20:04:45.850000+00:00,7d,5.0,post_mainshock,5.11,2013-03-30T20:04:45.850000+00:00,7,1280,nan,0.0,0,0
2013-04-29T20:04:45.850000+00:00,7d,5.0,post_mainshock,5.11,2013-03-30T20:04:45.850000+00:00,30,1285,nan,0.0,0,0
2013-08-03T12:04:30.140000+00:00,7d,5.0,post_mainshock,5.28,2013-08-02T12:04:30.140000+00:00,1,1293,nan,0.0,1,1
2013-08-09T12:04:30.140000+00:00,7d,5.0,post_mainshock,5.28,2013-08-02T12:04:30.140000+00:00,7,1295,nan,0.0,0,0
2013-09-01T12:04:30.140000+00:00,7d,5.0,post_mainshock,5.28,2013-08-02T12:04:30.140000+00:00,30,1298,nan,0.0,0,0
2013-08-08T23:59:23.070000+00:00,7d,5.0,post_mainshock,5.11,2013-08-07T23:59:23.070000+00:00,1,1295,nan,0.0,0,0
2013-08-14T23:59:23.070000+00:00,7d,5.0,post_mainshock,5.11,2013-08-07T23:59:23.070000+00:00,7,1295,nan,0.0,0,0
2013-09-06T23:59:23.070000+00:00,7d,5.0,post_mainshock,5.11,2013-08-07T23:59:23.070000+00:00,30,1298,nan,0.0,1,1
2013-09-10T03:28:31.970000+00:00,7d,5.0,post_mainshock,5.28,2013-09-09T03:28:31.970000+00:00,1,1301,nan,0.0,0,0
2013-09-16T03:28:31.970000+00:00,7d,5.0,post_mainshock,5.28,2013-09-09T03:28:31.970000+00:00,7,1301,nan,0.0,1,2
2013-10-09T03:28:31.970000+00:00,7d,5.0,post_mainshock,5.28,2013-09-09T03:28:31.970000+00:00,30,1307,nan,0.0,0,0
2013-09-21T11:53:26.430000+00:00,7d,5.0,post_mainshock,5.195,2013-09-20T11:53:26.430000+00:00,1,1303,nan,0.0,0,0
2013-09-27T11:53:26.430000+00:00,7d,5.0,post_mainshock,5.195,2013-09-20T11:53:26.430000+00:00,7,1304,nan,0.0,1,1
2013-10-20T11:53:26.430000+00:00,7d,5.0,post_mainshock,5.195,2013-09-20T11:53:26.430000+00:00,30,1308,nan,0.0,0,0
2013-09-21T12:24:46.270000+00:00,7d,5.0,post_mainshock,5.7,2013-09-20T12:24:46.270000+00:00,1,1303,nan,0.0,0,0
2013-09-27T12:24:46.270000+00:00,7d,5.0,post_mainshock,5.7,2013-09-20T12:24:46.270000+00:00,7,1304,nan,0.0,1,1
2013-10-20T12:24:46.270000+00:00,7d,5.0,post_mainshock,5.7,2013-09-20T12:24:46.270000+00:00,30,1308,nan,0.0,0,0
2013-10-04T06:12:39.140000+00:00,7d,5.0,post_mainshock,5.45,2013-10-03T06:12:39.140000+00:00,1,1306,nan,0.0,0,0
2013-10-10T06:12:39.140000+00:00,7d,5.0,post_mainshock,5.45,2013-10-03T06:12:39.140000+00:00,7,1307,nan,0.0,0,0
2013-11-02T06:12:39.140000+00:00,7d,5.0,post_mainshock,5.45,2013-10-03T06:12:39.140000+00:00,30,1311,nan,0.0,1,2
2013-11-07T04:16:16.060000+00:00,7d,5.0,post_mainshock,5.62,2013-11-06T04:16:16.060000+00:00,1,1313,nan,0.0,0,0
2013-11-13T04:16:16.060000+00:00,7d,5.0,post_mainshock,5.62,2013-11-06T04:16:16.060000+00:00,7,1314,nan,0.0,0,0
2013-12-06T04:16:16.060000+00:00,7d,5.0,post_mainshock,5.62,2013-11-06T04:16:16.060000+00:00,30,1315,nan,0.0,0,0
2013-11-07T04:19:20.640000+00:00,7d,5.0,post_mainshock,5.11,2013-11-06T04:19:20.640000+00:00,1,1313,nan,0.0,0,0
2013-11-13T04:19:20.640000+00:00,7d,5.0,post_mainshock,5.11,2013-11-06T04:19:20.640000+00:00,7,1314,nan,0.0,0,0
2013-12-06T04:19:20.640000+00:00,7d,5.0,post_mainshock,5.11,2013-11-06T04:19:20.640000+00:00,30,1315,nan,0.0,0,0
2013-12-05T13:05:19.880000+00:00,7d,5.0,post_mainshock,5.025,2013-12-04T13:05:19.880000+00:00,1,1315,nan,0.0,0,0
2013-12-11T13:05:19.880000+00:00,7d,5.0,post_mainshock,5.025,2013-12-04T13:05:19.880000+00:00,7,1315,nan,0.0,0,0
2014-01-03T13:05:19.880000+00:00,7d,5.0,post_mainshock,5.025,2013-12-04T13:05:19.880000+00:00,30,1320,nan,0.0,0,0
2013-12-24T16:16:48.380000+00:00,7d,5.0,post_mainshock,5.11,2013-12-23T16:16:48.380000+00:00,1,1317,nan,0.0,0,0
2013-12-30T16:16:48.380000+00:00,7d,5.0,post_mainshock,5.11,2013-12-23T16:16:48.380000+00:00,7,1319,nan,0.0,0,0
2014-01-22T16:16:48.380000+00:00,7d,5.0,post_mainshock,5.11,2013-12-23T16:16:48.380000+00:00,30,1323,nan,0.0,1,2
2014-01-27T12:38:37.240000+00:00,7d,5.0,post_mainshock,5.45,2014-01-26T12:38:37.240000+00:00,1,1325,nan,0.0,1,2
2014-02-02T12:38:37.240000+00:00,7d,5.0,post_mainshock,5.45,2014-01-26T12:38:37.240000+00:00,7,1327,nan,0.0,0,0
2014-02-25T12:38:37.240000+00:00,7d,5.0,post_mainshock,5.45,2014-01-26T12:38:37.240000+00:00,30,1330,nan,0.0,0,0
2014-01-30T13:46:50.340000+00:00,7d,5.0,post_mainshock,5.365,2014-01-29T13:46:50.340000+00:00,1,1327,nan,0.0,0,0
2014-02-05T13:46:50.340000+00:00,7d,5.0,post_mainshock,5.365,2014-01-29T13:46:50.340000+00:00,7,1327,nan,0.0,0,0
2014-02-28T13:46:50.340000+00:00,7d,5.0,post_mainshock,5.365,2014-01-29T13:46:50.340000+00:00,30,1331,nan,0.0,0,0
2014-01-31T12:17:14.780000+00:00,7d,5.0,post_mainshock,5.025,2014-01-30T12:17:14.780000+00:00,1,1327,nan,0.0,0,0
2014-02-06T12:17:14.780000+00:00,7d,5.0,post_mainshock,5.025,2014-01-30T12:17:14.780000+00:00,7,1327,nan,0.0,0,0
2014-03-01T12:17:14.780000+00:00,7d,5.0,post_mainshock,5.025,2014-01-30T12:17:14.780000+00:00,30,1331,nan,0.0,0,0
2014-08-02T20:27:50.430000+00:00,7d,5.0,post_mainshock,5.025,2014-08-01T20:27:50.430000+00:00,1,1358,nan,0.0,0,0
2014-08-08T20:27:50.430000+00:00,7d,5.0,post_mainshock,5.025,2014-08-01T20:27:50.430000+00:00,7,1358,nan,0.0,0,0
2014-08-31T20:27:50.430000+00:00,7d,5.0,post_mainshock,5.025,2014-08-01T20:27:50.430000+00:00,30,1361,nan,0.0,1,1
2014-08-17T16:39:55.170000+00:00,7d,5.0,post_mainshock,5.28,2014-08-16T16:39:55.170000+00:00,1,1359,nan,0.0,0,0
2014-08-23T16:39:55.170000+00:00,7d,5.0,post_mainshock,5.28,2014-08-16T16:39:55.170000+00:00,7,1361,nan,0.0,0,0
2014-09-15T16:39:55.170000+00:00,7d,5.0,post_mainshock,5.28,2014-08-16T16:39:55.170000+00:00,30,1367,nan,0.0,0,0
2014-09-07T17:12:18.440000+00:00,7d,5.0,post_mainshock,5.025,2014-09-06T17:12:18.440000+00:00,1,1363,nan,0.0,1,1
2014-09-13T17:12:18.440000+00:00,7d,5.0,post_mainshock,5.025,2014-09-06T17:12:18.440000+00:00,7,1366,nan,0.0,0,0
2014-10-06T17:12:18.440000+00:00,7d,5.0,post_mainshock,5.025,2014-09-06T17:12:18.440000+00:00,30,1370,nan,0.0,0,0
2014-09-10T09:28:22.190000+00:00,7d,5.0,post_mainshock,5.4,2014-09-09T09:28:22.190000+00:00,1,1364,nan,0.0,0,0
2014-09-16T09:28:22.190000+00:00,7d,5.0,post_mainshock,5.4,2014-09-09T09:28:22.190000+00:00,7,1368,nan,0.0,0,0
2014-10-09T09:28:22.190000+00:00,7d,5.0,post_mainshock,5.4,2014-09-09T09:28:22.190000+00:00,30,1370,nan,0.0,0,0
2014-11-09T18:19:39.990000+00:00,7d,5.0,post_mainshock,5.11,2014-11-08T18:19:39.990000+00:00,1,1375,nan,0.0,1,1
2014-11-15T18:19:39.990000+00:00,7d,5.0,post_mainshock,5.11,2014-11-08T18:19:39.990000+00:00,7,1377,nan,0.0,1,2
2014-12-08T18:19:39.990000+00:00,7d,5.0,post_mainshock,5.11,2014-11-08T18:19:39.990000+00:00,30,1387,nan,0.0,1,1
2014-11-12T18:35:50.430000+00:00,7d,5.0,post_mainshock,5.025,2014-11-11T18:35:50.430000+00:00,1,1376,nan,0.0,1,1
2014-11-18T18:35:50.430000+00:00,7d,5.0,post_mainshock,5.025,2014-11-11T18:35:50.430000+00:00,7,1380,nan,0.0,1,1
2014-12-11T18:35:50.430000+00:00,7d,5.0,post_mainshock,5.025,2014-11-11T18:35:50.430000+00:00,30,1388,nan,0.0,1,1
2014-11-18T04:34:12.360000+00:00,7d,5.0,post_mainshock,5.3,2014-11-17T04:34:12.360000+00:00,1,1380,nan,0.0,1,1
2014-11-24T04:34:12.360000+00:00,7d,5.0,post_mainshock,5.3,2014-11-17T04:34:12.360000+00:00,7,1384,nan,0.0,0,0
2014-12-17T04:34:12.360000+00:00,7d,5.0,post_mainshock,5.3,2014-11-17T04:34:12.360000+00:00,30,1389,nan,0.0,1,1
2014-11-21T18:14:37.790000+00:00,7d,5.0,post_mainshock,5.6,2014-11-20T18:14:37.790000+00:00,1,1383,nan,0.0,0,0
2014-11-27T18:14:37.790000+00:00,7d,5.0,post_mainshock,5.6,2014-11-20T18:14:37.790000+00:00,7,1386,nan,0.0,0,0
2014-12-20T18:14:37.790000+00:00,7d,5.0,post_mainshock,5.6,2014-11-20T18:14:37.790000+00:00,30,1389,nan,0.0,1,1
2014-12-12T19:27:36.410000+00:00,7d,5.0,post_mainshock,5.025,2014-12-11T19:27:36.410000+00:00,1,1389,nan,0.0,0,0
2014-12-18T19:27:36.410000+00:00,7d,5.0,post_mainshock,5.025,2014-12-11T19:27:36.410000+00:00,7,1389,nan,0.0,1,1
2015-01-10T19:27:36.410000+00:00,7d,5.0,post_mainshock,5.025,2014-12-11T19:27:36.410000+00:00,30,1395,nan,0.0,0,0
2014-12-22T05:37:39.090000+00:00,7d,5.0,post_mainshock,5.365,2014-12-21T05:37:39.090000+00:00,1,1390,nan,0.0,0,0
2014-12-28T05:37:39.090000+00:00,7d,5.0,post_mainshock,5.365,2014-12-21T05:37:39.090000+00:00,7,1392,nan,0.0,0,0
2015-01-20T05:37:39.090000+00:00,7d,5.0,post_mainshock,5.365,2014-12-21T05:37:39.090000+00:00,30,1397,nan,0.0,1,1
2015-01-25T16:11:42.660000+00:00,7d,5.0,post_mainshock,5.025,2015-01-24T16:11:42.660000+00:00,1,1398,nan,0.0,0,0
2015-01-31T16:11:42.660000+00:00,7d,5.0,post_mainshock,5.025,2015-01-24T16:11:42.660000+00:00,7,1399,nan,0.0,0,0
2015-02-23T16:11:42.660000+00:00,7d,5.0,post_mainshock,5.025,2015-01-24T16:11:42.660000+00:00,30,1403,nan,0.0,0,0
2015-02-13T14:33:07.830000+00:00,7d,5.0,post_mainshock,5.11,2015-02-12T14:33:07.830000+00:00,1,1402,nan,0.0,0,0
2015-02-19T14:33:07.830000+00:00,7d,5.0,post_mainshock,5.11,2015-02-12T14:33:07.830000+00:00,7,1402,nan,0.0,0,0
2015-03-14T14:33:07.830000+00:00,7d,5.0,post_mainshock,5.11,2015-02-12T14:33:07.830000+00:00,30,1404,nan,0.0,0,0
2015-04-17T22:05:49.650000+00:00,7d,5.0,post_mainshock,5.11,2015-04-16T22:05:49.650000+00:00,1,1408,nan,0.0,0,0
2015-04-23T22:05:49.650000+00:00,7d,5.0,post_mainshock,5.11,2015-04-16T22:05:49.650000+00:00,7,1408,nan,0.0,1,2
2015-05-16T22:05:49.650000+00:00,7d,5.0,post_mainshock,5.11,2015-04-16T22:05:49.650000+00:00,30,1410,nan,0.0,0,0
2015-04-28T12:35:53.930000+00:00,7d,5.0,post_mainshock,5.365,2015-04-27T12:35:53.930000+00:00,1,1409,nan,0.0,1,1
2015-05-04T12:35:53.930000+00:00,7d,5.0,post_mainshock,5.365,2015-04-27T12:35:53.930000+00:00,7,1410,nan,0.0,0,0
2015-05-27T12:35:53.930000+00:00,7d,5.0,post_mainshock,5.365,2015-04-27T12:35:53.930000+00:00,30,1413,nan,0.0,0,0
2015-05-01T19:21:18.100000+00:00,7d,5.0,post_mainshock,5.11,2015-04-30T19:21:18.100000+00:00,1,1410,nan,0.0,0,0
2015-05-07T19:21:18.100000+00:00,7d,5.0,post_mainshock,5.11,2015-04-30T19:21:18.100000+00:00,7,1410,nan,0.0,0,0
2015-05-30T19:21:18.100000+00:00,7d,5.0,post_mainshock,5.11,2015-04-30T19:21:18.100000+00:00,30,1413,nan,0.0,0,0
2015-06-29T01:05:28.560000+00:00,7d,5.0,post_mainshock,5.1,2015-06-28T01:05:28.560000+00:00,1,1417,nan,0.0,0,0
2015-07-05T01:05:28.560000+00:00,7d,5.0,post_mainshock,5.1,2015-06-28T01:05:28.560000+00:00,7,1419,nan,0.0,0,0
2015-07-28T01:05:28.560000+00:00,7d,5.0,post_mainshock,5.1,2015-06-28T01:05:28.560000+00:00,30,1423,nan,0.0,0,0
2015-09-18T18:34:17.230000+00:00,7d,5.0,post_mainshock,5.025,2015-09-17T18:34:17.230000+00:00,1,1430,nan,0.0,1,1
2015-09-24T18:34:17.230000+00:00,7d,5.0,post_mainshock,5.025,2015-09-17T18:34:17.230000+00:00,7,1432,nan,0.0,0,0
2015-10-17T18:34:17.230000+00:00,7d,5.0,post_mainshock,5.025,2015-09-17T18:34:17.230000+00:00,30,1438,nan,0.0,0,0
2015-09-23T13:19:20.760000+00:00,7d,5.0,post_mainshock,5.025,2015-09-22T13:19:20.760000+00:00,1,1432,nan,0.0,0,0
2015-09-29T13:19:20.760000+00:00,7d,5.0,post_mainshock,5.025,2015-09-22T13:19:20.760000+00:00,7,1435,nan,0.0,0,0
2015-10-22T13:19:20.760000+00:00,7d,5.0,post_mainshock,5.025,2015-09-22T13:19:20.760000+00:00,30,1438,nan,0.0,0,0
2015-10-30T22:15:56.450000+00:00,7d,5.0,post_mainshock,5.11,2015-10-29T22:15:56.450000+00:00,1,1441,nan,0.0,0,0
2015-11-05T22:15:56.450000+00:00,7d,5.0,post_mainshock,5.11,2015-10-29T22:15:56.450000+00:00,7,1441,nan,0.0,0,0
2015-11-28T22:15:56.450000+00:00,7d,5.0,post_mainshock,5.11,2015-10-29T22:15:56.450000+00:00,30,1446,nan,0.0,0,0
2015-11-26T16:15:10.640000+00:00,7d,5.0,post_mainshock,5.025,2015-11-25T16:15:10.640000+00:00,1,1445,nan,0.0,0,0
2015-12-02T16:15:10.640000+00:00,7d,5.0,post_mainshock,5.025,2015-11-25T16:15:10.640000+00:00,7,1447,nan,0.0,0,0
2015-12-25T16:15:10.640000+00:00,7d,5.0,post_mainshock,5.025,2015-11-25T16:15:10.640000+00:00,30,1448,nan,0.0,0,0
2016-01-04T23:05:22.270000+00:00,7d,5.0,post_mainshock,6.7,2016-01-03T23:05:22.270000+00:00,1,1449,nan,0.0,0,0
2016-01-10T23:05:22.270000+00:00,7d,5.0,post_mainshock,6.7,2016-01-03T23:05:22.270000+00:00,7,1450,nan,0.0,0,0
2016-02-02T23:05:22.270000+00:00,7d,5.0,post_mainshock,6.7,2016-01-03T23:05:22.270000+00:00,30,1451,nan,0.0,0,0
2016-02-17T23:06:59.690000+00:00,7d,5.0,post_mainshock,5.025,2016-02-16T23:06:59.690000+00:00,1,1452,nan,0.0,0,0
2016-02-23T23:06:59.690000+00:00,7d,5.0,post_mainshock,5.025,2016-02-16T23:06:59.690000+00:00,7,1452,nan,0.0,0,0
2016-03-17T23:06:59.690000+00:00,7d,5.0,post_mainshock,5.025,2016-02-16T23:06:59.690000+00:00,30,1457,nan,0.0,0,0
2016-04-06T07:42:24.390000+00:00,7d,5.0,post_mainshock,5.28,2016-04-05T07:42:24.390000+00:00,1,1459,nan,0.0,0,0
2016-04-12T07:42:24.390000+00:00,7d,5.0,post_mainshock,5.28,2016-04-05T07:42:24.390000+00:00,7,1459,nan,0.0,1,1
2016-05-05T07:42:24.390000+00:00,7d,5.0,post_mainshock,5.28,2016-04-05T07:42:24.390000+00:00,30,1463,nan,0.0,0,0
2016-04-14T13:55:17.800000+00:00,7d,5.0,post_mainshock,6.9,2016-04-13T13:55:17.800000+00:00,1,1461,nan,0.0,0,0
2016-04-20T13:55:17.800000+00:00,7d,5.0,post_mainshock,6.9,2016-04-13T13:55:17.800000+00:00,7,1461,nan,0.0,0,0
2016-05-13T13:55:17.800000+00:00,7d,5.0,post_mainshock,6.9,2016-04-13T13:55:17.800000+00:00,30,1466,nan,0.0,1,1
2016-05-13T07:54:19.140000+00:00,7d,5.0,post_mainshock,5.11,2016-05-12T07:54:19.140000+00:00,1,1466,nan,0.0,1,1
2016-05-19T07:54:19.140000+00:00,7d,5.0,post_mainshock,5.11,2016-05-12T07:54:19.140000+00:00,7,1467,nan,0.0,1,1
2016-06-11T07:54:19.140000+00:00,7d,5.0,post_mainshock,5.11,2016-05-12T07:54:19.140000+00:00,30,1469,nan,0.0,0,0
2016-05-20T23:10:24.720000+00:00,7d,5.0,post_mainshock,5.11,2016-05-19T23:10:24.720000+00:00,1,1468,nan,0.0,0,0
2016-05-26T23:10:24.720000+00:00,7d,5.0,post_mainshock,5.11,2016-05-19T23:10:24.720000+00:00,7,1468,nan,0.0,0,0
2016-06-18T23:10:24.720000+00:00,7d,5.0,post_mainshock,5.11,2016-05-19T23:10:24.720000+00:00,30,1470,nan,0.0,0,0
2016-06-28T00:27:43.780000+00:00,7d,5.0,post_mainshock,5.025,2016-06-27T00:27:43.780000+00:00,1,1473,nan,0.0,1,1
2016-07-04T00:27:43.780000+00:00,7d,5.0,post_mainshock,5.025,2016-06-27T00:27:43.780000+00:00,7,1475,nan,0.0,0,0
2016-07-27T00:27:43.780000+00:00,7d,5.0,post_mainshock,5.025,2016-06-27T00:27:43.780000+00:00,30,1478,nan,0.0,1,2
2016-07-02T19:22:40.040000+00:00,7d,5.0,post_mainshock,5.025,2016-07-01T19:22:40.040000+00:00,1,1475,nan,0.0,0,0
