forecast_prob_etas_forced,forecast_prob_etas_mle,forecast_prob_poisson,horizon,is_background,is_post_mainshock,mainshock_definition,most_recent_mainshock_mag,most_recent_mainshock_time,n_events_preceding_1d,n_events_preceding_30d,n_events_preceding_7d,n_events_preceding_90d,n_mainshocks_preceding_90d,n_observed_in_horizon,n_train_events,observed_binary,origin_time,threshold,time_since_mainshock_days,window_label
0.290862,,0.647933,30d,False,True,5.0,5.3,2001-04-10T22:08:15.540000+00:00,0,8,0,16,5,2,799,1,2001-05-10T22:08:15.540000+00:00,5.0,30.0,8-30d
0.324205,,0.628773,30d,False,True,5.0,5.11,1987-02-13T19:20:16.730000+00:00,0,2,0,6,3,0,277,0,1987-03-15T19:20:16.730000+00:00,5.0,30.0,8-30d
0.255598,,0.638721,30d,False,True,5.0,5.11,2024-06-02T08:44:59.515000+00:00,0,5,2,10,2,1,1958,1,2024-07-02T08:44:59.515000+00:00,5.0,30.0,8-30d
0.311695,,0.670004,30d,False,True,5.0,5.195,1993-12-02T22:04:38.490000+00:00,0,5,0,6,2,1,533,1,1994-01-01T22:04:38.490000+00:00,5.0,30.0,8-30d
0.327307,,0.652557,30d,False,True,5.0,5.195,1989-07-02T07:55:16.080000+00:00,0,4,1,10,4,1,368,1,1989-08-01T07:55:16.080000+00:00,5.0,30.0,8-30d
0.272232,,0.643577,30d,False,True,5.0,5.365,2020-09-20T01:59:05.610000+00:00,0,8,0,23,6,1,1720,1,2020-10-20T01:59:05.610000+00:00,5.0,30.0,8-30d
0.230941,,0.580482,30d,False,True,5.0,5.28,1974-04-05T03:46:30.100000+00:00,0,1,0,1,1,0,17,0,1974-05-05T03:46:30.100000+00:00,5.0,30.0,8-30d
0.26607,,0.643136,30d,False,True,5.0,5.365,2020-12-08T05:14:35.415000+00:00,0,4,0,14,3,0,1732,0,2021-01-07T05:14:35.415000+00:00,5.0,30.0,8-30d
0.323274,,0.547769,30d,False,True,5.0,5.025,1980-12-31T02:32:56.200000+00:00,0,1,0,4,3,2,128,1,1981-01-30T02:32:56.200000+00:00,5.0,30.0,8-30d
0.416425,,0.640844,30d,False,True,5.0,5.365,2016-08-01T10:01:08.200000+00:00,0,6,2,18,6,0,1485,0,2016-08-31T10:01:08.200000+00:00,5.0,30.0,8-30d
0.273429,,0.628375,30d,False,True,5.0,5.11,2012-02-10T19:10:01.850000+00:00,0,3,0,7,2,0,1213,0,2012-03-11T19:10:01.850000+00:00,5.0,30.0,8-30d
0.328504,,0.628011,30d,False,True,5.0,5.28,1985-12-26T18:04:26.730000+00:00,0,6,0,12,8,4,254,1,1986-01-25T18:04:26.730000+00:00,5.0,30.0,8-30d
0.277936,,0.628197,30d,False,True,5.0,6.1,2009-09-21T08:53:05.910000+00:00,0,6,0,11,8,3,1125,1,2009-10-21T08:53:05.910000+00:00,5.0,30.0,8-30d
0.329024,,0.61843,30d,False,True,5.0,5.025,1984-09-16T01:26:01.190000+00:00,0,4,0,5,5,0,220,0,1984-10-16T01:26:01.190000+00:00,5.0,30.0,8-30d
0.331405,,0.617335,30d,False,True,5.0,5.195,1984-04-25T14:58:41.270000+00:00,0,6,1,9,7,0,214,0,1984-05-25T14:58:41.270000+00:00,5.0,30.0,8-30d
0.330542,,0.657949,30d,False,True,5.0,5.11,1990-01-10T06:11:06.170000+00:00,0,4,1,13,8,3,385,1,1990-02-09T06:11:06.170000+00:00,5.0,30.0,8-30d
0.323043,,0.580839,30d,False,True,5.0,5.28,1982-08-31T10:42:45.310000+00:00,0,5,0,8,6,1,175,1,1982-09-30T10:42:45.310000+00:00,5.0,30.0,8-30d
0.318761,,0.674743,30d,False,True,5.0,6.1,1994-08-08T21:08:31.660000+00:00,0,2,1,7,6,0,557,0,1994-09-07T21:08:31.660000+00:00,5.0,30.0,8-30d
0.339936,,0.523868,30d,False,True,5.0,5.11,1977-01-05T14:10:56.500000+00:00,0,1,0,5,5,1,51,1,1977-02-04T14:10:56.500000+00:00,5.0,30.0,8-30d
0.302091,,0.635922,30d,False,True,5.0,6.8,2012-11-11T01:12:38.870000+00:00,0,19,1,28,11,5,1263,1,2012-12-11T01:12:38.870000+00:00,5.0,30.0,8-30d
0.327906,,0.638398,30d,False,True,5.0,5.11,1988-02-17T06:30:13.180000+00:00,0,5,0,12,6,0,314,0,1988-03-18T06:30:13.180000+00:00,5.0,30.0,8-30d
0.323247,,0.674194,30d,False,True,5.0,5.025,1994-07-24T23:39:06.650000+00:00,0,4,0,12,7,1,556,1,1994-08-23T23:39:06.650000+00:00,5.0,30.0,8-30d
0.32828,,0.633353,30d,False,True,5.0,5.025,1986-01-17T05:31:30.010000+00:00,0,6,1,12,9,1,258,1,1986-02-16T05:31:30.010000+00:00,5.0,30.0,8-30d
0.356593,,0.666225,30d,False,True,5.0,5.28,1990-12-29T19:24:12.150000+00:00,0,7,1,12,8,2,416,1,1991-01-28T19:24:12.150000+00:00,5.0,30.0,8-30d
0.322434,,0.567048,30d,False,True,5.0,5.025,1982-02-26T00:05:47.590000+00:00,0,2,0,8,5,3,158,1,1982-03-28T00:05:47.590000+00:00,5.0,30.0,8-30d
0.274913,,0.629021,30d,False,True,5.0,5.11,2007-07-28T00:48:28.820000+00:00,1,9,1,13,2,0,1028,0,2007-08-27T00:48:28.820000+00:00,5.0,30.0,8-30d
0.326339,,0.665775,30d,False,True,5.0,5.025,1991-04-26T09:15:51.190000+00:00,1,3,1,10,2,2,427,1,1991-05-26T09:15:51.190000+00:00,5.0,30.0,8-30d
0.319465,,0.659045,30d,False,True,5.0,5.11,1990-08-02T19:08:55.210000+00:00,0,2,1,9,3,1,402,1,1990-09-01T19:08:55.210000+00:00,5.0,30.0,8-30d
0.330904,,0.628601,30d,False,True,5.0,6.3,1987-05-18T01:53:51.040000+00:00,0,6,3,10,3,0,286,0,1987-06-17T01:53:51.040000+00:00,5.0,30.0,8-30d
0.330542,,0.657948,30d,False,True,5.0,5.45,1990-01-10T06:37:54.820000+00:00,0,3,1,13,8,3,385,1,1990-02-09T06:37:54.820000+00:00,5.0,30.0,8-30d
0.323043,,0.580386,30d,False,True,5.0,5.11,1982-09-04T19:51:19.180000+00:00,0,4,0,7,5,1,175,1,1982-10-04T19:51:19.180000+00:00,5.0,30.0,8-30d
0.272218,,0.638944,30d,False,True,5.0,5.025,2016-06-27T00:27:43.780000+00:00,0,7,1,19,4,4,1478,1,2016-07-27T00:27:43.780000+00:00,5.0,30.0,8-30d
0.266694,,0.639731,30d,False,True,5.0,5.025,2017-12-03T09:47:14.290000+00:00,0,6,1,11,4,1,1558,1,2018-01-02T09:47:14.290000+00:00,5.0,30.0,8-30d
0.27786,,0.629634,30d,False,True,5.0,5.1,2009-10-29T17:00:38.600000+00:00,0,5,0,13,8,0,1130,0,2009-11-28T17:00:38.600000+00:00,5.0,30.0,8-30d
0.347502,,0.548208,30d,False,True,5.0,6.157,1980-11-19T19:00:46.900000+00:00,0,2,0,4,3,1,126,1,1980-12-19T19:00:46.900000+00:00,5.0,30.0,8-30d
0.330328,,0.558443,30d,False,True,5.0,5.025,1979-05-12T06:10:09.200000+00:00,0,4,0,8,4,0,101,0,1979-06-11T06:10:09.200000+00:00,5.0,30.0,8-30d
0.339666,,0.549222,30d,False,True,5.0,5.195,1975-09-17T03:00:20.100000+00:00,0,1,0,1,1,1,38,1,1975-10-17T03:00:20.100000+00:00,5.0,30.0,8-30d
0.321493,,0.552012,30d,False,True,5.0,5.365,1981-02-09T15:49:22.910000+00:00,0,2,0,4,3,0,130,0,1981-03-11T15:49:22.910000+00:00,5.0,30.0,8-30d
0.275698,,0.628038,30d,False,True,5.0,5.365,2007-11-29T19:00:22.180000+00:00,0,7,2,15,3,0,1046,0,2007-12-29T19:00:22.180000+00:00,5.0,30.0,8-30d
0.262695,,0.640922,30d,False,True,5.0,5.11,2023-08-19T15:20:35.313000+00:00,0,8,3,21,5,0,1917,0,2023-09-18T15:20:35.313000+00:00,5.0,30.0,8-30d
0.328548,,0.543906,30d,False,True,5.0,5.11,1978-12-29T08:53:21.700000+00:00,1,6,1,8,3,1,89,1,1979-01-28T08:53:21.700000+00:00,5.0,30.0,8-30d
0.326248,,0.545863,30d,False,True,5.0,5.025,1979-03-03T12:25:41.900000+00:00,0,4,1,9,3,1,95,1,1979-04-02T12:25:41.900000+00:00,5.0,30.0,8-30d
0.295066,,0.65837,30d,False,True,5.0,5.6,1999-04-05T22:32:56.510000+00:00,0,4,1,11,2,0,736,0,1999-05-05T22:32:56.510000+00:00,5.0,30.0,8-30d
0.262881,,0.639617,30d,False,True,5.0,5.025,2019-07-19T09:52:01.986000+00:00,1,6,1,14,3,2,1644,1,2019-08-18T09:52:01.986000+00:00,5.0,30.0,8-30d
0.259103,,0.63928,30d,False,True,5.0,5.28,2023-06-16T04:46:11.360000+00:00,0,6,2,14,2,1,1902,1,2023-07-16T04:46:11.360000+00:00,5.0,30.0,8-30d
0.326132,,0.633641,30d,False,True,5.0,5.11,1987-09-03T00:52:55.370000+00:00,0,6,1,11,6,1,297,1,1987-10-03T00:52:55.370000+00:00,5.0,30.0,8-30d
0.282773,,0.63862,30d,False,True,5.0,6.9,2016-04-13T13:55:17.800000+00:00,0,7,2,18,4,1,1466,1,2016-05-13T13:55:17.800000+00:00,5.0,30.0,8-30d
0.275527,,0.63222,30d,False,True,5.0,5.0,2006-08-12T20:46:11.300000+00:00,0,5,1,14,3,0,1001,0,2006-09-11T20:46:11.300000+00:00,5.0,30.0,8-30d
0.322956,,0.674331,30d,False,True,5.0,5.11,1992-09-21T12:17:19.830000+00:00,0,3,0,8,2,1,489,1,1992-10-21T12:17:19.830000+00:00,5.0,30.0,8-30d
0.329974,,0.650479,30d,False,True,5.0,5.5,1989-04-13T07:25:36.700000+00:00,0,6,1,11,6,1,359,1,1989-05-13T07:25:36.700000+00:00,5.0,30.0,8-30d
0.316084,,0.674867,30d,False,True,5.0,5.195,1994-10-25T07:29:06.150000+00:00,0,2,0,8,4,1,563,1,1994-11-24T07:29:06.150000+00:00,5.0,30.0,8-30d
0.327906,,0.638543,30d,False,True,5.0,5.025,1988-02-15T02:19:33.770000+00:00,0,7,0,12,6,0,314,0,1988-03-16T02:19:33.770000+00:00,5.0,30.0,8-30d
0.260852,,0.641022,30d,False,True,5.0,5.3,2023-08-14T14:49:48.667000+00:00,0,7,3,20,6,0,1915,0,2023-09-13T14:49:48.667000+00:00,5.0,30.0,8-30d
0.33341,,0.538174,30d,False,True,5.0,5.025,1978-07-23T10:17:18.900000+00:00,0,1,0,3,1,0,77,0,1978-08-22T10:17:18.900000+00:00,5.0,30.0,8-30d
0.324916,,0.671006,30d,False,True,5.0,5.11,1994-06-15T22:16:12.540000+00:00,0,1,0,13,5,4,552,1,1994-07-15T22:16:12.540000+00:00,5.0,30.0,8-30d
0.300432,,0.664877,30d,False,True,5.0,5.195,1997-08-06T08:58:21.390000+00:00,0,6,1,15,4,0,686,0,1997-09-05T08:58:21.390000+00:00,5.0,30.0,8-30d
0.324585,,0.517153,30d,False,True,5.0,5.025,1974-09-21T06:27:41.800000+00:00,0,2,0,3,2,1,24,1,1974-10-21T06:27:41.800000+00:00,5.0,30.0,8-30d
0.278678,,0.625556,30d,False,True,5.0,5.025,2011-01-27T22:40:05.190000+00:00,0,7,1,11,4,1,1165,1,2011-02-26T22:40:05.190000+00:00,5.0,30.0,8-30d
0.257675,,0.640508,30d,False,True,5.0,5.11,2023-09-09T10:18:30.146000+00:00,0,5,1,19,5,1,1918,1,2023-10-09T10:18:30.146000+00:00,5.0,30.0,8-30d
0.324205,,0.630231,30d,False,True,5.0,5.195,1987-01-24T10:34:26.160000+00:00,0,5,0,6,3,0,277,0,1987-02-23T10:34:26.160000+00:00,5.0,30.0,8-30d
0.351394,,0.641587,30d,False,True,5.0,5.2,1988-08-21T13:16:28.950000+00:00,0,6,2,18,7,1,334,1,1988-09-20T13:16:28.950000+00:00,5.0,30.0,8-30d
0.329974,,0.651067,30d,False,True,5.0,5.6,1989-04-03T19:39:32.280000+00:00,0,7,1,10,6,0,359,0,1989-05-03T19:39:32.280000+00:00,5.0,30.0,8-30d
0.269667,,0.626083,30d,False,True,5.0,5.195,2011-07-10T00:40:26.740000+00:00,1,6,3,14,4,0,1190,0,2011-08-09T00:40:26.740000+00:00,5.0,30.0,8-30d
0.324427,,0.629927,30d,False,True,5.0,5.365,1987-04-29T05:15:34.270000+00:00,0,3,1,6,3,0,282,0,1987-05-29T05:15:34.270000+00:00,5.0,30.0,8-30d
0.294779,,0.651647,30d,False,True,5.0,5.025,2000-03-18T16:38:23.180000+00:00,0,5,1,14,3,0,770,0,2000-04-17T16:38:23.180000+00:00,5.0,30.0,8-30d
0.31815,,0.673019,30d,False,True,5.0,5.28,1993-03-27T09:42:59.110000+00:00,0,7,0,18,3,0,515,0,1993-04-26T09:42:59.110000+00:00,5.0,30.0,8-30d
0.270577,,0.639895,30d,False,True,5.0,5.195,2017-07-02T05:27:45.280000+00:00,0,8,1,18,2,1,1538,1,2017-08-01T05:27:45.280000+00:00,5.0,30.0,8-30d
0.282627,,0.632316,30d,False,True,5.0,5.6,2006-05-11T17:22:51.960000+00:00,0,6,0,19,5,2,988,1,2006-06-10T17:22:51.960000+00:00,5.0,30.0,8-30d
0.325811,,0.653246,30d,False,True,5.0,5.5,1989-12-08T00:04:25.450000+00:00,0,6,1,10,4,4,380,1,1990-01-07T00:04:25.450000+00:00,5.0,30.0,8-30d
0.319999,,0.629772,30d,False,True,5.0,5.11,1986-12-31T15:49:52.980000+00:00,0,2,1,4,2,1,274,1,1987-01-30T15:49:52.980000+00:00,5.0,30.0,8-30d
0.268477,,0.639643,30d,False,True,5.0,5.11,2015-02-12T14:33:07.830000+00:00,0,5,1,17,3,0,1404,0,2015-03-14T14:33:07.830000+00:00,5.0,30.0,8-30d
0.33965,,0.5305,30d,False,True,5.0,5.025,1976-05-25T04:48:41.900000+00:00,1,2,1,4,3,0,45,0,1976-06-24T04:48:41.900000+00:00,5.0,30.0,8-30d
0.316546,,0.676775,30d,False,True,5.0,5.025,1995-07-03T00:59:47.960000+00:00,0,7,2,19,7,0,597,0,1995-08-02T00:59:47.960000+00:00,5.0,30.0,8-30d
0.331405,,0.616355,30d,False,True,5.0,6.0,1984-05-06T15:19:11.420000+00:00,0,5,0,7,5,0,214,0,1984-06-05T15:19:11.420000+00:00,5.0,30.0,8-30d
0.270048,,0.62466,30d,False,True,5.0,5.11,2008-07-26T18:51:50.970000+00:00,0,6,1,20,3,0,1079,0,2008-08-25T18:51:50.970000+00:00,5.0,30.0,8-30d
0.270182,,0.644645,30d,False,True,5.0,5.1,2021-04-18T13:24:32.776000+00:00,1,14,4,26,7,0,1762,0,2021-05-18T13:24:32.776000+00:00,5.0,30.0,8-30d
0.272974,,0.626451,30d,False,True,5.0,5.025,2011-06-25T23:40:40.890000+00:00,0,4,1,15,5,0,1187,0,2011-07-25T23:40:40.890000+00:00,5.0,30.0,8-30d
0.263351,,0.638829,30d,False,True,5.0,5.9,2020-04-16T11:45:23.960000+00:00,0,6,1,11,1,2,1677,1,2020-05-16T11:45:23.960000+00:00,5.0,30.0,8-30d
0.271354,,0.62908,30d,False,True,5.0,5.11,2007-06-25T18:09:50.350000+00:00,0,2,1,9,3,1,1023,1,2007-07-25T18:09:50.350000+00:00,5.0,30.0,8-30d
0.277155,,0.628726,30d,False,True,5.0,5.025,2011-10-29T07:51:37.070000+00:00,0,3,0,14,7,2,1204,1,2011-11-28T07:51:37.070000+00:00,5.0,30.0,8-30d
0.264933,,0.638904,30d,False,True,5.0,5.025,2019-01-27T04:49:20.490000+00:00,0,8,0,15,4,1,1616,1,2019-02-26T04:49:20.490000+00:00,5.0,30.0,8-30d
0.321779,,0.559583,30d,False,True,5.0,5.025,1981-08-23T09:29:59.930000+00:00,0,2,0,8,4,0,144,0,1981-09-22T09:29:59.930000+00:00,5.0,30.0,8-30d
0.277695,,0.641783,30d,False,True,5.0,5.6,2020-06-21T22:40:52.633000+00:00,0,15,5,26,7,1,1698,1,2020-07-21T22:40:52.633000+00:00,5.0,30.0,8-30d
0.32433,,0.659687,30d,False,True,5.0,5.535,1990-04-30T01:55:57.570000+00:00,0,3,1,5,2,0,393,0,1990-05-30T01:55:57.570000+00:00,5.0,30.0,8-30d
0.282323,,0.636031,30d,False,True,5.0,5.11,2003-06-04T13:16:13.480000+00:00,0,2,0,6,1,3,854,1,2003-07-04T13:16:13.480000+00:00,5.0,30.0,8-30d
0.316014,,0.598075,30d,False,True,5.0,5.025,1983-06-26T02:31:18.720000+00:00,0,1,0,2,2,2,195,1,1983-07-26T02:31:18.720000+00:00,5.0,30.0,8-30d
0.302091,,0.635922,30d,False,True,5.0,5.11,2012-11-11T01:29:58.670000+00:00,0,17,1,28,11,5,1263,1,2012-12-11T01:29:58.670000+00:00,5.0,30.0,8-30d
0.257675,,0.640462,30d,False,True,5.0,5.0,2023-09-11T17:32:00.809000+00:00,0,4,0,17,5,1,1918,1,2023-10-11T17:32:00.809000+00:00,5.0,30.0,8-30d
0.320872,,0.659449,30d,False,True,5.0,5.554,1990-11-15T03:28:27.970000+00:00,0,4,2,7,3,5,408,1,1990-12-15T03:28:27.970000+00:00,5.0,30.0,8-30d
0.269525,,0.640311,30d,False,True,5.0,5.11,2017-07-13T05:03:31.770000+00:00,0,9,1,19,3,0,1540,0,2017-08-12T05:03:31.770000+00:00,5.0,30.0,8-30d
0.276784,,0.629058,30d,False,True,5.0,5.2,2012-07-14T19:55:17.950000+00:00,0,5,0,12,5,2,1232,1,2012-08-13T19:55:17.950000+00:00,5.0,30.0,8-30d
0.323431,,0.560064,30d,False,True,5.0,5.11,1979-07-13T23:20:08.800000+00:00,0,4,1,7,4,0,105,0,1979-08-12T23:20:08.800000+00:00,5.0,30.0,8-30d
0.344432,,0.671686,30d,False,True,5.0,5.28,1994-05-05T10:43:02.460000+00:00,0,9,5,16,6,1,550,1,1994-06-04T10:43:02.460000+00:00,5.0,30.0,8-30d
0.310624,,0.670946,30d,False,True,5.0,5.025,1993-09-20T07:40:54.980000+00:00,0,1,0,6,3,0,527,0,1993-10-20T07:40:54.980000+00:00,5.0,30.0,8-30d
0.276229,,0.639499,30d,False,True,5.0,5.025,2013-12-04T13:05:19.880000+00:00,0,6,2,15,4,3,1320,1,2014-01-03T13:05:19.880000+00:00,5.0,30.0,8-30d
0.276773,,0.636591,30d,False,True,5.0,5.11,2013-08-07T23:59:23.070000+00:00,0,4,0,11,2,4,1298,1,2013-09-06T23:59:23.070000+00:00,5.0,30.0,8-30d
0.330729,,0.54799,30d,False,True,5.0,5.365,1979-02-18T06:16:10.700000+00:00,0,4,0,10,5,1,93,1,1979-03-20T06:16:10.700000+00:00,5.0,30.0,8-30d
0.262881,,0.639617,30d,False,True,5.0,5.5,2019-07-19T09:22:15.514000+00:00,1,7,1,14,3,2,1644,1,2019-08-18T09:22:15.514000+00:00,5.0,30.0,8-30d
0.27999,,0.630442,30d,False,True,5.0,5.2,2005-02-15T13:05:49.840000+00:00,0,10,2,18,2,1,935,1,2005-03-17T13:05:49.840000+00:00,5.0,30.0,8-30d
0.27027,,0.641722,30d,False,True,5.0,5.11,2020-06-24T19:44:43.473000+00:00,1,13,2,26,7,1,1699,1,2020-07-24T19:44:43.473000+00:00,5.0,30.0,8-30d
0.313087,,0.674645,30d,False,True,5.0,5.025,1994-11-25T21:02:08.280000+00:00,0,1,0,8,4,1,564,1,1994-12-25T21:02:08.280000+00:00,5.0,30.0,8-30d
0.289276,,0.647313,30d,False,True,5.0,5.11,2000-12-05T09:53:51.180000+00:00,0,3,0,8,4,0,786,0,2001-01-04T09:53:51.180000+00:00,5.0,30.0,8-30d
0.33965,,0.522126,30d,False,True,5.0,5.535,1976-06-23T15:38:39.400000+00:00,0,2,0,3,2,0,45,0,1976-07-23T15:38:39.400000+00:00,5.0,30.0,8-30d
0.312519,,0.671635,30d,False,True,5.0,5.025,1993-07-14T04:49:36.560000+00:00,0,3,0,7,3,1,523,1,1993-08-13T04:49:36.560000+00:00,5.0,30.0,8-30d
0.282116,,0.640312,30d,False,True,5.0,6.8,2016-08-24T10:34:54.580000+00:00,1,4,2,16,6,1,1487,1,2016-09-23T10:34:54.580000+00:00,5.0,30.0,8-30d
0.345195,,0.544726,30d,False,True,5.0,5.28,1978-02-22T09:07:30.200000+00:00,0,3,1,7,6,2,67,1,1978-03-24T09:07:30.200000+00:00,5.0,30.0,8-30d
0.336475,,0.660106,30d,False,True,5.0,5.28,1990-02-26T06:20:13.460000+00:00,0,1,0,11,7,0,388,0,1990-03-28T06:20:13.460000+00:00,5.0,30.0,8-30d
0.359826,,0.64259,30d,False,True,5.0,7.3,1988-08-06T00:36:24.650000+00:00,2,9,2,15,7,1,331,1,1988-09-05T00:36:24.650000+00:00,5.0,30.0,8-30d
0.324946,,0.672135,30d,False,True,5.0,5.025,1991-08-04T12:38:24.500000+00:00,1,4,1,13,7,3,440,1,1991-09-03T12:38:24.500000+00:00,5.0,30.0,8-30d
0.29638,,0.66059,30d,False,True,5.0,5.11,1998-07-27T19:03:18.750000+00:00,0,5,0,12,3,1,715,1,1998-08-26T19:03:18.750000+00:00,5.0,30.0,8-30d
0.325811,,0.653554,30d,False,True,5.0,5.3,1989-12-02T19:44:26.770000+00:00,0,8,3,10,4,4,380,1,1990-01-01T19:44:26.770000+00:00,5.0,30.0,8-30d
0.30962,,0.669522,30d,False,True,5.0,5.195,1993-12-12T23:34:18.050000+00:00,0,5,0,7,2,1,534,1,1994-01-11T23:34:18.050000+00:00,5.0,30.0,8-30d
0.285179,,0.637696,30d,False,True,5.0,5.195,2003-11-08T05:58:56.550000+00:00,0,8,3,12,3,0,875,0,2003-12-08T05:58:56.550000+00:00,5.0,30.0,8-30d
0.286022,,0.627315,30d,False,True,5.0,5.025,2011-09-22T14:17:34.580000+00:00,1,5,3,15,4,3,1201,1,2011-10-22T14:17:34.580000+00:00,5.0,30.0,8-30d
0.26463,,0.638616,30d,False,True,5.0,5.195,2018-08-16T11:55:19.410000+00:00,0,6,2,14,2,0,1594,0,2018-09-15T11:55:19.410000+00:00,5.0,30.0,8-30d
0.325151,,0.674075,30d,False,True,5.0,5.025,1991-08-22T03:53:41.150000+00:00,0,4,1,15,9,1,442,1,1991-09-21T03:53:41.150000+00:00,5.0,30.0,8-30d
0.229309,,0.191897,30d,False,True,5.0,6.045000000000001,1973-05-31T23:39:56.700000+00:00,0,1,0,2,1,3,3,1,1973-06-30T23:39:56.700000+00:00,5.0,30.0,8-30d
0.266415,,0.638678,30d,False,True,5.0,5.025,2015-09-17T18:34:17.230000+00:00,1,10,1,20,2,1,1438,1,2015-10-17T18:34:17.230000+00:00,5.0,30.0,8-30d
0.264665,,0.645877,30d,False,True,5.0,5.5,2021-10-07T18:28:03.669000+00:00,1,5,2,16,5,1,1800,1,2021-11-06T18:28:03.669000+00:00,5.0,30.0,8-30d
0.339447,,0.501336,30d,False,True,5.0,5.28,1977-11-13T21:02:29.300000+00:00,0,2,0,3,2,3,58,1,1977-12-13T21:02:29.300000+00:00,5.0,30.0,8-30d
0.289567,,0.648815,30d,False,True,5.0,5.2,2000-07-02T04:27:56.990000+00:00,0,3,0,8,1,0,778,0,2000-08-01T04:27:56.990000+00:00,5.0,30.0,8-30d
0.290718,,0.638822,30d,False,True,5.0,5.025,2012-12-14T02:17:30.990000+00:00,0,10,1,34,15,1,1275,1,2013-01-13T02:17:30.990000+00:00,5.0,30.0,8-30d
0.359229,,0.668884,30d,False,True,5.0,7.0,1991-01-05T14:57:11.590000+00:00,0,10,5,17,10,0,420,0,1991-02-04T14:57:11.590000+00:00,5.0,30.0,8-30d
0.328896,,0.632787,30d,False,True,5.0,5.62,1986-07-23T05:18:33.980000+00:00,0,4,2,4,2,1,267,1,1986-08-22T05:18:33.980000+00:00,5.0,30.0,8-30d
0.268993,,0.645644,30d,False,True,5.0,5.11,2021-10-19T00:44:09.237000+00:00,0,6,0,16,3,1,1803,1,2021-11-18T00:44:09.237000+00:00,5.0,30.0,8-30d
0.330328,,0.555404,30d,False,True,5.0,5.025,1979-05-31T19:40:28.700000+00:00,0,1,0,6,4,1,101,1,1979-06-30T19:40:28.700000+00:00,5.0,30.0,8-30d
0.322956,,0.674625,30d,False,True,5.0,5.025,1992-09-15T17:07:29.280000+00:00,0,4,0,9,2,1,489,1,1992-10-15T17:07:29.280000+00:00,5.0,30.0,8-30d
0.332386,,0.614103,30d,False,True,5.0,5.365,1983-09-22T23:51:55.850000+00:00,0,4,2,9,8,0,203,0,1983-10-22T23:51:55.850000+00:00,5.0,30.0,8-30d
0.266435,,0.639364,30d,False,True,5.0,5.195,2017-11-20T08:48:02.250000+00:00,0,6,1,12,3,2,1556,1,2017-12-20T08:48:02.250000+00:00,5.0,30.0,8-30d
0.302828,,0.663893,30d,False,True,5.0,5.025,1997-02-18T21:13:47.650000+00:00,0,4,0,9,2,2,668,1,1997-03-20T21:13:47.650000+00:00,5.0,30.0,8-30d
0.324107,,0.599229,30d,False,True,5.0,5.45,1983-02-02T20:44:05.500000+00:00,0,1,0,9,7,0,189,0,1983-03-04T20:44:05.500000+00:00,5.0,30.0,8-30d
0.299728,,0.665026,30d,False,True,5.0,5.195,1997-04-15T00:13:16.370000+00:00,0,3,1,10,5,0,673,0,1997-05-15T00:13:16.370000+00:00,5.0,30.0,8-30d
0.267324,,0.639073,30d,False,True,5.0,5.11,2015-10-29T22:15:56.450000+00:00,0,6,2,22,4,0,1446,0,2015-11-28T22:15:56.450000+00:00,5.0,30.0,8-30d
0.268106,,0.645139,30d,False,True,5.0,5.195,2021-08-17T15:32:24.925000+00:00,1,5,3,21,5,2,1792,1,2021-09-16T15:32:24.925000+00:00,5.0,30.0,8-30d
0.336508,,0.544989,30d,False,True,5.0,5.45,1975-12-13T22:35:44.200000+00:00,0,1,0,3,2,0,41,0,1976-01-12T22:35:44.200000+00:00,5.0,30.0,8-30d
0.292419,,0.651502,30d,False,True,5.0,5.45,2000-01-25T16:43:22.950000+00:00,0,4,0,12,2,2,763,1,2000-02-24T16:43:22.950000+00:00,5.0,30.0,8-30d
0.233514,,0.496874,30d,False,True,5.0,5.45,1973-07-04T21:04:46.300000+00:00,0,3,0,6,4,1,7,1,1973-08-03T21:04:46.300000+00:00,5.0,30.0,8-30d
0.27217,,0.626991,30d,False,True,5.0,5.025,2009-08-05T02:58:45.490000+00:00,1,5,2,8,5,2,1120,1,2009-09-04T02:58:45.490000+00:00,5.0,30.0,8-30d
0.328042,,0.652064,30d,False,True,5.0,5.8,1989-06-12T00:04:09.760000+00:00,0,5,1,13,7,2,366,1,1989-07-12T00:04:09.760000+00:00,5.0,30.0,8-30d
0.326515,,0.559426,30d,False,True,5.0,5.11,1974-12-07T13:54:58+00:00,0,1,0,4,4,1,28,1,1975-01-06T13:54:58+00:00,5.0,30.0,8-30d
0.290084,,0.64741,30d,False,True,5.0,5.195,2001-02-27T01:46:05.310000+00:00,0,3,0,7,3,2,791,1,2001-03-29T01:46:05.310000+00:00,5.0,30.0,8-30d
0.27663,,0.628615,30d,False,True,5.0,5.195,2005-06-14T11:37:19.420000+00:00,0,4,1,9,1,2,948,1,2005-07-14T11:37:19.420000+00:00,5.0,30.0,8-30d
0.271506,,0.643369,30d,False,True,5.0,5.195,2020-08-31T21:09:33.636000+00:00,0,6,0,26,7,1,1714,1,2020-09-30T21:09:33.636000+00:00,5.0,30.0,8-30d
0.393583,,0.56592,30d,False,True,5.0,5.365,1975-06-28T21:32:02.200000+00:00,0,4,0,5,4,0,37,0,1975-07-28T21:32:02.200000+00:00,5.0,30.0,8-30d
